,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering,polarity_score,polarity
119,@saatrdhy Tepatnya Kaesang keramas,saatrdhy tepatnya kaesang keramas,saatrdhy tepatnya kaesang keramas,"['saatrdhy', 'tepatnya', 'kaesang', 'keramas']","['saatrdhy', 'tepat', 'kaesang', 'keramas']","['saatrdhy', 'kaesang', 'keramas']",0,1
120,@BlueNeo81 Sangat menyebalkan..ternyata ada pembenci yang ikut makan dihajatan pernikahan Kaesang..🤦 https://t.co/BPuZ42Lrpp,blueneo sangat menyebalkan ternyata ada pembenci yang ikut makan dihajatan pernikahan kaesang cowok bpuzlrpp,blueneo sangat menyebalkan ternyata ada pembenci yang ikut makan dihajatan pernikahan kaesang cowok bpuzlrpp,"['blueneo', 'sangat', 'menyebalkan', 'ternyata', 'ada', 'pembenci', 'yang', 'ikut', 'makan', 'dihajatan', 'pernikahan', 'kaesang', 'cowok', 'bpuzlrpp']","['blueneo', 'sangat', 'sebal', 'nyata', 'ada', 'benci', 'yang', 'ikut', 'makan', 'hajat', 'nikah', 'kaesang', 'cowok', 'bpuzlrpp']","['blueneo', 'sebal', 'nyata', 'benci', 'makan', 'hajat', 'nikah', 'kaesang', 'cowok', 'bpuzlrpp']",-9,0
121,"Nyari sang pisang ko yg keluar gorengan pisang tanduk, piye iki mas kaesang ternyata daerah ku belum ada sang pisan… https://t.co/3remMV0gy0",mencari sang pisang kok yang keluar gorengan pisang tanduk piye iki mas kaesang ternyata daerah ku belum ada sang sangat cowok remmvgy,mencari sang pisang kok yang keluar gorengan pisang tanduk piye iki mas kaesang ternyata daerah ku belum ada sang sangat cowok remmvgy,"['mencari', 'sang', 'pisang', 'kok', 'yang', 'keluar', 'gorengan', 'pisang', 'tanduk', 'piye', 'iki', 'mas', 'kaesang', 'ternyata', 'daerah', 'ku', 'belum', 'ada', 'sang', 'sangat', 'cowok', 'remmvgy']","['cari', 'sang', 'pisang', 'kok', 'yang', 'keluar', 'goreng', 'pisang', 'tanduk', 'piye', 'iki', 'mas', 'kaesang', 'nyata', 'daerah', 'ku', 'belum', 'ada', 'sang', 'sangat', 'cowok', 'remmvgy']","['cari', 'sang', 'pisang', 'goreng', 'pisang', 'tanduk', 'piye', 'iki', 'mas', 'kaesang', 'nyata', 'daerah', 'ku', 'sang', 'cowok', 'remmvgy']",-17,0
122,"Erina Gudono mengatakan, ada banyak cerita di balik layar acara pernikahannya dengan Kaesang Pangarep. https://t.co/4wibn91U9p",erina gudono mengatakan ada banyak cerita di balik layar acara pernikahannya dengan kaesang pangarep cowok wibnup,erina gudono mengatakan ada banyak cerita di balik layar acara pernikahannya dengan kaesang pangarep cowok wibnup,"['erina', 'gudono', 'mengatakan', 'ada', 'banyak', 'cerita', 'di', 'balik', 'layar', 'acara', 'pernikahannya', 'dengan', 'kaesang', 'pangarep', 'cowok', 'wibnup']","['erina', 'gudono', 'kata', 'ada', 'banyak', 'cerita', 'di', 'balik', 'layar', 'acara', 'nikah', 'dengan', 'kaesang', 'pangarep', 'cowok', 'wibnup']","['erina', 'gudono', 'cerita', 'layar', 'acara', 'nikah', 'kaesang', 'pangarep', 'cowok', 'wibnup']",-1,0
123,"RT @SkupB: @kaesangp Erina : Mas aku mau ngundang temen ku yg Puteri Indonesia, boleh gak?
Kaesang : Yoo boleh toh sayang (mikirnya yg date…",rt skupb kaesangp erina mas aku mau ngundang teman ku yang puteri indonesia boleh enggak kaesang ya boleh toh sayang mikirnya yang date,rt skupb kaesangp erina mas aku mau ngundang teman ku yang puteri indonesia boleh enggak kaesang ya boleh toh sayang mikirnya yang date,"['rt', 'skupb', 'kaesangp', 'erina', 'mas', 'aku', 'mau', 'ngundang', 'teman', 'ku', 'yang', 'puteri', 'indonesia', 'boleh', 'enggak', 'kaesang', 'ya', 'boleh', 'toh', 'sayang', 'mikirnya', 'yang', 'date']","['rt', 'skupb', 'kaesangp', 'erina', 'mas', 'aku', 'mau', 'ngundang', 'teman', 'ku', 'yang', 'puter', 'indonesia', 'boleh', 'enggak', 'kaesang', 'ya', 'boleh', 'toh', 'sayang', 'mikirnya', 'yang', 'date']","['rt', 'skupb', 'kaesangp', 'erina', 'mas', 'ngundang', 'teman', 'ku', 'puter', 'indonesia', 'kaesang', 'ya', 'sayang', 'mikirnya', 'date']",3,1
124,@sebintang25 Mungkin maksud u kaesang kaliyaa,sebintang mungkin maksud kaesang kaliyaa,sebintang mungkin maksud kaesang kaliyaa,"['sebintang', 'mungkin', 'maksud', 'kaesang', 'kaliyaa']","['bintang', 'mungkin', 'maksud', 'kaesang', 'kaliyaa']","['bintang', 'maksud', 'kaesang', 'kaliyaa']",1,1
125,"VIRAL TERB4RU LINK MEDIAFIRE NO PASSWORD PASTINYA

#SEOKJIN #TheWhiteLotus #Deprem #ppkritt #ASAHI #earthquake… https://t.co/KUzxIDoXXY",viral terbru link mediafire nomor password pastinya seokjin thewhitelotus deprem ppkritt asahi earthquake cowok kuzxidoxxy,viral terbru link mediafire nomor password pastinya seokjin thewhitelotus deprem ppkritt asahi earthquake cowok kuzxidoxxy,"['viral', 'terbru', 'link', 'mediafire', 'nomor', 'password', 'pastinya', 'seokjin', 'thewhitelotus', 'deprem', 'ppkritt', 'asahi', 'earthquake', 'cowok', 'kuzxidoxxy']","['viral', 'terbru', 'link', 'mediafire', 'nomor', 'password', 'pasti', 'seokjin', 'thewhitelotus', 'deprem', 'ppkritt', 'asah', 'earthquake', 'cowok', 'kuzxidoxxy']","['viral', 'terbru', 'link', 'mediafire', 'nomor', 'password', 'seokjin', 'thewhitelotus', 'deprem', 'ppkritt', 'asah', 'earthquake', 'cowok', 'kuzxidoxxy']",0,1
126,"RT @Oriza_001: Rekomendasi rak dinding multi fungsi biar dinding kalian tidak monoton ya bestie😘
📎. https://t.co/EHIyDfpt36
📎. https://t.co…",rt oriza_ rekomendasi rak dinding multi fungsi biar dinding kalian tidak monoton iya bestie cowok ehiydfpt cowok,rt oriza_ rekomendasi rak dinding multi fungsi biar dinding kalian tidak monoton iya bestie cowok ehiydfpt cowok,"['rt', 'oriza_', 'rekomendasi', 'rak', 'dinding', 'multi', 'fungsi', 'biar', 'dinding', 'kalian', 'tidak', 'monoton', 'iya', 'bestie', 'cowok', 'ehiydfpt', 'cowok']","['rt', 'oriza', 'rekomendasi', 'rak', 'dinding', 'multi', 'fungsi', 'biar', 'dinding', 'kalian', 'tidak', 'monoton', 'iya', 'bestie', 'cowok', 'ehiydfpt', 'cowok']","['rt', 'oriza', 'rekomendasi', 'rak', 'dinding', 'multi', 'fungsi', 'biar', 'dinding', 'monoton', 'iya', 'bestie', 'cowok', 'ehiydfpt', 'cowok']",-7,0
127,kaesang tu dia kenapa macam hype sangat,kaesang itu dia kenapa macam hype sangat,kaesang itu dia kenapa macam hype sangat,"['kaesang', 'itu', 'dia', 'kenapa', 'macam', 'hype', 'sangat']","['kaesang', 'itu', 'dia', 'kenapa', 'macam', 'hype', 'sangat']","['kaesang', 'hype']",-7,0
128,Kehadiran Sri Mulyani dan Retno Marsudi di pernikahan Kaesang dan Erina mencuri perhatian karena penampilannya memb… https://t.co/HP2SNlUb8y,kehadiran sri mulyani dan retno marsudi di pernikahan kaesang dan erina mencuri perhatian karena penampilannya memb cowok hpsnluby,kehadiran sri mulyani dan retno marsudi di pernikahan kaesang dan erina mencuri perhatian karena penampilannya memb cowok hpsnluby,"['kehadiran', 'sri', 'mulyani', 'dan', 'retno', 'marsudi', 'di', 'pernikahan', 'kaesang', 'dan', 'erina', 'mencuri', 'perhatian', 'karena', 'penampilannya', 'memb', 'cowok', 'hpsnluby']","['hadir', 'sri', 'mulyani', 'dan', 'retno', 'marsudi', 'di', 'nikah', 'kaesang', 'dan', 'erina', 'curi', 'perhati', 'karena', 'tampil', 'memb', 'cowok', 'hpsnluby']","['hadir', 'sri', 'mulyani', 'retno', 'marsudi', 'nikah', 'kaesang', 'erina', 'curi', 'perhati', 'tampil', 'memb', 'cowok', 'hpsnluby']",-1,0
129,"mas @kaesangp ga ada niatan nikah lagii?? di liat"" uda mulai mendung dan ga sepanas kemaren dan 2 hari yg lalu
#Kaesang #Keramas",mas kaesangp enggak ada niatan nikah lagi di lihat sudah mulai mendung dan enggak sepanas kemarin dan hari yang lalu kaesang keramas,mas kaesangp enggak ada niatan nikah lagi di lihat sudah mulai mendung dan enggak sepanas kemarin dan hari yang lalu kaesang keramas,"['mas', 'kaesangp', 'enggak', 'ada', 'niatan', 'nikah', 'lagi', 'di', 'lihat', 'sudah', 'mulai', 'mendung', 'dan', 'enggak', 'sepanas', 'kemarin', 'dan', 'hari', 'yang', 'lalu', 'kaesang', 'keramas']","['mas', 'kaesangp', 'enggak', 'ada', 'niat', 'nikah', 'lagi', 'di', 'lihat', 'sudah', 'mulai', 'mendung', 'dan', 'enggak', 'panas', 'kemarin', 'dan', 'hari', 'yang', 'lalu', 'kaesang', 'keramas']","['mas', 'kaesangp', 'niat', 'nikah', 'lihat', 'mendung', 'panas', 'kemarin', 'kaesang', 'keramas']",-3,0
130,Gibran Rakabuming mengungkapkan sempat bertemu Megawati Soekarnoputri di Solo. Pertemuan itu sebelum Megawati ke Ja… https://t.co/Lw0ixnLGl4,gibran rakabuming mengungkapkan sempat bertemu megawati soekarnoputri di solo pertemuan itu sebelum megawati ke saja cowok lwixnlgl,gibran rakabuming mengungkapkan sempat bertemu megawati soekarnoputri di solo pertemuan itu sebelum megawati ke saja cowok lwixnlgl,"['gibran', 'rakabuming', 'mengungkapkan', 'sempat', 'bertemu', 'megawati', 'soekarnoputri', 'di', 'solo', 'pertemuan', 'itu', 'sebelum', 'megawati', 'ke', 'saja', 'cowok', 'lwixnlgl']","['gibran', 'rakabuming', 'ungkap', 'sempat', 'temu', 'megawati', 'soekarnoputri', 'di', 'solo', 'temu', 'itu', 'belum', 'megawati', 'ke', 'saja', 'cowok', 'lwixnlgl']","['gibran', 'rakabuming', 'temu', 'megawati', 'soekarnoputri', 'solo', 'temu', 'megawati', 'cowok', 'lwixnlgl']",-2,0
131,"@CNNIndonesia Besok, ""10 cara menjadi kaesang""",cnnindonesia besok cara menjadi kaesang,cnnindonesia besok cara menjadi kaesang,"['cnnindonesia', 'besok', 'cara', 'menjadi', 'kaesang']","['cnnindonesia', 'besok', 'cara', 'jadi', 'kaesang']","['cnnindonesia', 'besok', 'kaesang']",0,1
132,Momen Prabowo Salim dengan Megawati di Tasyakuran Kaesang. Mending Prabowo https://t.co/nPjGPnevDk dekade08,momen prabowo salim dengan megawati di tasyakuran kaesang lebih baik prabowo cowok npjgpnevdk dekade,momen prabowo salim dengan megawati di tasyakuran kaesang lebih baik prabowo cowok npjgpnevdk dekade,"['momen', 'prabowo', 'salim', 'dengan', 'megawati', 'di', 'tasyakuran', 'kaesang', 'lebih', 'baik', 'prabowo', 'cowok', 'npjgpnevdk', 'dekade']","['momen', 'prabowo', 'salim', 'dengan', 'megawati', 'di', 'tasyakur', 'kaesang', 'lebih', 'baik', 'prabowo', 'cowok', 'npjgpnevdk', 'dekade']","['momen', 'prabowo', 'salim', 'megawati', 'tasyakur', 'kaesang', 'prabowo', 'cowok', 'npjgpnevdk', 'dekade']",7,1
133,RT @aaabbbbb__: @kaesangp yg bnr kmu kaesang https://t.co/0KLuDfcqyz,rt aaabbbbb__ kaesangp yang benar kamu kaesang cowok kludfcqyz,rt aaabbbbb__ kaesangp yang benar kamu kaesang cowok kludfcqyz,"['rt', 'aaabbbbb__', 'kaesangp', 'yang', 'benar', 'kamu', 'kaesang', 'cowok', 'kludfcqyz']","['rt', 'aaabbbbb', 'kaesangp', 'yang', 'benar', 'kamu', 'kaesang', 'cowok', 'kludfcqyz']","['rt', 'aaabbbbb', 'kaesangp', 'kaesang', 'cowok', 'kludfcqyz']",-7,0
134,"Pakai Blangkon dan Beskap Hitam, Prabowo Hadiri Resepsi Kaesang-Erina. Mending Prabowo https://t.co/xgyzMS4WUi dekade08",pakai blangkon dan beskap hitam prabowo hadiri resepsi kaesang erina lebih baik prabowo cowok xgyzmswui dekade,pakai blangkon dan beskap hitam prabowo hadiri resepsi kaesang erina lebih baik prabowo cowok xgyzmswui dekade,"['pakai', 'blangkon', 'dan', 'beskap', 'hitam', 'prabowo', 'hadiri', 'resepsi', 'kaesang', 'erina', 'lebih', 'baik', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']","['pakai', 'blangkon', 'dan', 'beskap', 'hitam', 'prabowo', 'hadir', 'resepsi', 'kaesang', 'erina', 'lebih', 'baik', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']","['pakai', 'blangkon', 'beskap', 'hitam', 'prabowo', 'hadir', 'resepsi', 'kaesang', 'erina', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']",-1,0
135,Kaesang Beber Pesan Jokowi ke Erina saat Sungkeman: Kamu yang Sabar Hadapi Bocah Satu Itu https://t.co/ZXTs9QrtOY,kaesang beber pesan jokowi ke erina saat sungkeman kamu yang sabar hadapi bocah satu itu cowok zxtsqrtoy,kaesang beber pesan jokowi ke erina saat sungkeman kamu yang sabar hadapi bocah satu itu cowok zxtsqrtoy,"['kaesang', 'beber', 'pesan', 'jokowi', 'ke', 'erina', 'saat', 'sungkeman', 'kamu', 'yang', 'sabar', 'hadapi', 'bocah', 'satu', 'itu', 'cowok', 'zxtsqrtoy']","['kaesang', 'beber', 'pesan', 'jokowi', 'ke', 'erina', 'saat', 'sungkem', 'kamu', 'yang', 'sabar', 'hadap', 'bocah', 'satu', 'itu', 'cowok', 'zxtsqrtoy']","['kaesang', 'beber', 'pesan', 'jokowi', 'erina', 'sungkem', 'sabar', 'hadap', 'bocah', 'cowok', 'zxtsqrtoy']",0,1
136,"RT @BosPurwa: Miris ketika ada peristiwa pembantaikan warga secara biadab #NKRIdilecehkanTerorisOPM
https://t.co/JlFFByiqmg",rt bospurwa miris ketika ada peristiwa pembantaikan warga secara biadab nkridilecehkanterorisopm cowok jlffbyiqmg,rt bospurwa miris ketika ada peristiwa pembantaikan warga secara biadab nkridilecehkanterorisopm cowok jlffbyiqmg,"['rt', 'bospurwa', 'miris', 'ketika', 'ada', 'peristiwa', 'pembantaikan', 'warga', 'secara', 'biadab', 'nkridilecehkanterorisopm', 'cowok', 'jlffbyiqmg']","['rt', 'bospurwa', 'miris', 'ketika', 'ada', 'peristiwa', 'bantai', 'warga', 'cara', 'biadab', 'nkridilecehkanterorisopm', 'cowok', 'jlffbyiqmg']","['rt', 'bospurwa', 'miris', 'peristiwa', 'bantai', 'warga', 'biadab', 'nkridilecehkanterorisopm', 'cowok', 'jlffbyiqmg']",-5,0
137,"RT @patriot016610: Mas @aniesbaswedan hadiri pernikahan putra pak Jokowi, Kaesang di solo Jawa tengah.
Waduh jadi pusat perhatian Semua und…",rt patriot mas aniesbaswedan hadiri pernikahan putra pak jokowi kaesang di solo jawa tengah waduh jadi pusat perhatian semua und,rt patriot mas aniesbaswedan hadiri pernikahan putra pak jokowi kaesang di solo jawa tengah waduh jadi pusat perhatian semua und,"['rt', 'patriot', 'mas', 'aniesbaswedan', 'hadiri', 'pernikahan', 'putra', 'pak', 'jokowi', 'kaesang', 'di', 'solo', 'jawa', 'tengah', 'waduh', 'jadi', 'pusat', 'perhatian', 'semua', 'und']","['rt', 'patriot', 'mas', 'aniesbaswedan', 'hadir', 'nikah', 'putra', 'pak', 'jokowi', 'kaesang', 'di', 'solo', 'jawa', 'tengah', 'waduh', 'jadi', 'pusat', 'perhati', 'semua', 'und']","['rt', 'patriot', 'mas', 'aniesbaswedan', 'hadir', 'nikah', 'putra', 'jokowi', 'kaesang', 'solo', 'jawa', 'pusat', 'perhati', 'und']",7,1
138,"RT @kaesangp: Erina cerita sama aku, bapak bilang, “Kamu yang sabar ya hadapin Kaesang. Bapak aja susah nahan sabar hadapin bocah satu itu”",rt kaesangp erina cerita sama aku bapak bilang kamu yang sabar iya menghadapi kaesang bapak saja susah menahan sabar menghadapi bocah satu itu,rt kaesangp erina cerita sama aku bapak bilang kamu yang sabar iya menghadapi kaesang bapak saja susah menahan sabar menghadapi bocah satu itu,"['rt', 'kaesangp', 'erina', 'cerita', 'sama', 'aku', 'bapak', 'bilang', 'kamu', 'yang', 'sabar', 'iya', 'menghadapi', 'kaesang', 'bapak', 'saja', 'susah', 'menahan', 'sabar', 'menghadapi', 'bocah', 'satu', 'itu']","['rt', 'kaesangp', 'erina', 'cerita', 'sama', 'aku', 'bapak', 'bilang', 'kamu', 'yang', 'sabar', 'iya', 'hadap', 'kaesang', 'bapak', 'saja', 'susah', 'tahan', 'sabar', 'hadap', 'bocah', 'satu', 'itu']","['rt', 'kaesangp', 'erina', 'cerita', 'bilang', 'sabar', 'iya', 'hadap', 'kaesang', 'susah', 'tahan', 'sabar', 'hadap', 'bocah']",-4,0
139,tweet e kaesang keramas terus 😂,tweet kaesang keramas terus,tweet kaesang keramas terus,"['tweet', 'kaesang', 'keramas', 'terus']","['tweet', 'kaesang', 'keramas', 'terus']","['tweet', 'kaesang', 'keramas']",0,1
140,Prabowo datang mengenakan beskap hitam. Ia juga mengenakan blangkon dan jarik cokelat. Mending Prabowo https://t.co/xgyzMS4WUi dekade08,prabowo datang mengenakan beskap hitam ia juga mengenakan blangkon dan jarik cokelat lebih baik prabowo cowok xgyzmswui dekade,prabowo datang mengenakan beskap hitam ia juga mengenakan blangkon dan jarik cokelat lebih baik prabowo cowok xgyzmswui dekade,"['prabowo', 'datang', 'mengenakan', 'beskap', 'hitam', 'ia', 'juga', 'mengenakan', 'blangkon', 'dan', 'jarik', 'cokelat', 'lebih', 'baik', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']","['prabowo', 'datang', 'kena', 'beskap', 'hitam', 'ia', 'juga', 'kena', 'blangkon', 'dan', 'jarik', 'cokelat', 'lebih', 'baik', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']","['prabowo', 'kena', 'beskap', 'hitam', 'kena', 'blangkon', 'jarik', 'cokelat', 'prabowo', 'cowok', 'xgyzmswui', 'dekade']",-5,0
141,"RT @WagimanDeep212_: Kmaren janji mau nyanyi di acara Pernikahan Kaesang dan Erina 
Beneran ternyata Mas Walisolo bisa bernyanyi..
Inih boc…",rt wagimandeep_ kemarin janji mau nyanyi di acara pernikahan kaesang dan erina benaran ternyata mas walisolo bisa bernyanyi ini boc,rt wagimandeep_ kemarin janji mau nyanyi di acara pernikahan kaesang dan erina benaran ternyata mas walisolo bisa bernyanyi ini boc,"['rt', 'wagimandeep_', 'kemarin', 'janji', 'mau', 'nyanyi', 'di', 'acara', 'pernikahan', 'kaesang', 'dan', 'erina', 'benaran', 'ternyata', 'mas', 'walisolo', 'bisa', 'bernyanyi', 'ini', 'boc']","['rt', 'wagimandeep', 'kemarin', 'janji', 'mau', 'nyanyi', 'di', 'acara', 'nikah', 'kaesang', 'dan', 'erina', 'benar', 'nyata', 'mas', 'walisolo', 'bisa', 'nyanyi', 'ini', 'boc']","['rt', 'wagimandeep', 'kemarin', 'janji', 'nyanyi', 'acara', 'nikah', 'kaesang', 'erina', 'nyata', 'mas', 'walisolo', 'nyanyi', 'boc']",7,1
142,"RT @democrazymedia: ""Pernikahan Kaesang dan Derita Rakyat Cianjur""
https://t.co/61oRdvMccT",rt democrazymedia pernikahan kaesang dan derita rakyat cianjur cowok ordvmcct,rt democrazymedia pernikahan kaesang dan derita rakyat cianjur cowok ordvmcct,"['rt', 'democrazymedia', 'pernikahan', 'kaesang', 'dan', 'derita', 'rakyat', 'cianjur', 'cowok', 'ordvmcct']","['rt', 'democrazymedia', 'nikah', 'kaesang', 'dan', 'derita', 'rakyat', 'cianjur', 'cowok', 'ordvmcct']","['rt', 'democrazymedia', 'nikah', 'kaesang', 'derita', 'rakyat', 'cianjur', 'cowok', 'ordvmcct']",-5,0
143,"RT @sarameliaaa: Mak Ganjar Gelar Zikir dan Doa Bersama, Gelorakan Persatuan Untuk Negeri
Xabiru
Kaesang
Papua
Bali
Argentina 2-1 Kroasia h…",rt sarameliaaa ibu ganjar gelar zikir dan doa bersama gelorakan persatuan untuk negeri xabiru kaesang papua bali argentina kroasia,rt sarameliaaa ibu ganjar gelar zikir dan doa bersama gelorakan persatuan untuk negeri xabiru kaesang papua bali argentina kroasia,"['rt', 'sarameliaaa', 'ibu', 'ganjar', 'gelar', 'zikir', 'dan', 'doa', 'bersama', 'gelorakan', 'persatuan', 'untuk', 'negeri', 'xabiru', 'kaesang', 'papua', 'bali', 'argentina', 'kroasia']","['rt', 'sarameliaaa', 'ibu', 'ganjar', 'gelar', 'zikir', 'dan', 'doa', 'sama', 'gelora', 'satu', 'untuk', 'negeri', 'xabiru', 'kaesang', 'papua', 'bal', 'argentina', 'kroasia']","['rt', 'sarameliaaa', 'ganjar', 'gelar', 'zikir', 'doa', 'gelora', 'negeri', 'xabiru', 'kaesang', 'papua', 'bal', 'argentina', 'kroasia']",11,1
144,@IvaiFan @tempatocehan @kaesangp @jokowi Dulu sempet trending pak jokowi misah gibran karo kaesang tukaran nek tweter,ivaifan tempatocehan kaesangp jokowi dulu sempat trend pak jokowi misah gibran karo kaesang tukaran nek tweter,ivaifan tempatocehan kaesangp jokowi dulu sempat trend pak jokowi misah gibran karo kaesang tukaran nek tweter,"['ivaifan', 'tempatocehan', 'kaesangp', 'jokowi', 'dulu', 'sempat', 'trend', 'pak', 'jokowi', 'misah', 'gibran', 'karo', 'kaesang', 'tukaran', 'nek', 'tweter']","['ivaifan', 'tempatocehan', 'kaesangp', 'jokowi', 'dulu', 'sempat', 'trend', 'pak', 'jokowi', 'misah', 'gibran', 'karo', 'kaesang', 'tukar', 'nek', 'tweter']","['ivaifan', 'tempatocehan', 'kaesangp', 'jokowi', 'trend', 'jokowi', 'misah', 'gibran', 'karo', 'kaesang', 'tukar', 'nek', 'tweter']",0,1
145,@kaesangp Bagaimana rasanya kak kaesang sudah menikah ?,kaesangp bagaimana rasanya kak kaesang sudah menikah,kaesangp bagaimana rasanya kak kaesang sudah menikah,"['kaesangp', 'bagaimana', 'rasanya', 'kak', 'kaesang', 'sudah', 'menikah']","['kaesangp', 'bagaimana', 'rasa', 'kak', 'kaesang', 'sudah', 'meni']","['kaesangp', 'kak', 'kaesang', 'meni']",3,1
146,"RT @IreneIrwansyah: Ganjar dipercaya Orang Muda Ganjar Kaltim dapat melanjutkan pembangunan IKN jadi bisa rata ekonomi Indonesia

My First…",rt ireneirwansyah ganjar dipercaya orang muda ganjar kaltim dapat melanjutkan pembangunan ikn jadi bisa rata ekonomi indonesia my first,rt ireneirwansyah ganjar dipercaya orang muda ganjar kaltim dapat melanjutkan pembangunan ikn jadi bisa rata ekonomi indonesia my first,"['rt', 'ireneirwansyah', 'ganjar', 'dipercaya', 'orang', 'muda', 'ganjar', 'kaltim', 'dapat', 'melanjutkan', 'pembangunan', 'ikn', 'jadi', 'bisa', 'rata', 'ekonomi', 'indonesia', 'my', 'first']","['rt', 'ireneirwansyah', 'ganjar', 'percaya', 'orang', 'muda', 'ganjar', 'kaltim', 'dapat', 'lanjut', 'bangun', 'ikn', 'jadi', 'bisa', 'rata', 'ekonomi', 'indonesia', 'my', 'first']","['rt', 'ireneirwansyah', 'ganjar', 'percaya', 'orang', 'muda', 'ganjar', 'kaltim', 'bangun', 'ikn', 'ekonomi', 'indonesia', 'my', 'first']",-2,0
147,Yg nikah Kaesang yg dihujat Nadya.,yang nikah kaesang yang dihujat nadya,yang nikah kaesang yang dihujat nadya,"['yang', 'nikah', 'kaesang', 'yang', 'dihujat', 'nadya']","['yang', 'nikah', 'kaesang', 'yang', 'hujat', 'nadya']","['nikah', 'kaesang', 'hujat', 'nadya']",-11,0
148,"RT @Kayakuwek: @Jogja_Menyapa @GarengHallu Bener, kena serangan jantung pas ikut kirab kaesang",rt kayakuwek jogja_menyapa garenghallu benar kena serangan jantung pas ikut kirab kaesang,rt kayakuwek jogja_menyapa garenghallu benar kena serangan jantung pas ikut kirab kaesang,"['rt', 'kayakuwek', 'jogja_menyapa', 'garenghallu', 'benar', 'kena', 'serangan', 'jantung', 'pas', 'ikut', 'kirab', 'kaesang']","['rt', 'kayakuwek', 'jogja sapa', 'garenghallu', 'benar', 'kena', 'serang', 'jantung', 'pas', 'ikut', 'kirab', 'kaesang']","['rt', 'kayakuwek', 'jogja sapa', 'garenghallu', 'kena', 'serang', 'jantung', 'pas', 'kirab', 'kaesang']",-8,0
149,"RT @MSNindonesia: Tasyakuran Pernikahan Kaesang - Erina Usai, Pura Mangkunegaran Kembali Dibuka untuk Wisatawan https://t.co/pmX3TxJdAA",rt msnindonesia tasyakuran pernikahan kaesang erina usai pura mangkunegaran kembali dibuka untuk wisatawan cowok pmxtxjdaa,rt msnindonesia tasyakuran pernikahan kaesang erina usai pura mangkunegaran kembali dibuka untuk wisatawan cowok pmxtxjdaa,"['rt', 'msnindonesia', 'tasyakuran', 'pernikahan', 'kaesang', 'erina', 'usai', 'pura', 'mangkunegaran', 'kembali', 'dibuka', 'untuk', 'wisatawan', 'cowok', 'pmxtxjdaa']","['rt', 'msnindonesia', 'tasyakur', 'nikah', 'kaesang', 'erina', 'usai', 'pura', 'mangkunegaran', 'kembali', 'buka', 'untuk', 'wisatawan', 'cowok', 'pmxtxjdaa']","['rt', 'msnindonesia', 'tasyakur', 'nikah', 'kaesang', 'erina', 'pura', 'mangkunegaran', 'buka', 'wisatawan', 'cowok', 'pmxtxjdaa']",1,1
150,"Hukum Meninggalkan Shalat Dengan Sengaja.
Baca 👉 https://t.co/BwuMKn39jR
.
Trend 🚀 Alhamdulillah Kaesang Nahyan Ker… https://t.co/IvMbIadxo5",hukum meninggalkan shalat dengan sengaja baca cowok bwumknjr trend alhamdulillah kaesang nahyan ker cowok ivmbiadxo,hukum meninggalkan shalat dengan sengaja baca cowok bwumknjr trend alhamdulillah kaesang nahyan ker cowok ivmbiadxo,"['hukum', 'meninggalkan', 'shalat', 'dengan', 'sengaja', 'baca', 'cowok', 'bwumknjr', 'trend', 'alhamdulillah', 'kaesang', 'nahyan', 'ker', 'cowok', 'ivmbiadxo']","['hukum', 'tinggal', 'shalat', 'dengan', 'sengaja', 'baca', 'cowok', 'bwumknjr', 'trend', 'alhamdulillah', 'kaesang', 'nahyan', 'ker', 'cowok', 'ivmbiadxo']","['hukum', 'tinggal', 'shalat', 'sengaja', 'baca', 'cowok', 'bwumknjr', 'trend', 'alhamdulillah', 'kaesang', 'nahyan', 'ker', 'cowok', 'ivmbiadxo']",5,1
151,"RT @RajaJuliAntoni: Foto terbaik selama kondangan Kak @kaesang, jubir pernikahan yang punya cita2 jadi presiden.

Di belakang ada yang meli…",rt rajajuliantoni foto terbaik selama kondangan kak kaesang juru bicara pernikahan yang punya cita jadi presiden di belakang ada yang meli,rt rajajuliantoni foto terbaik selama kondangan kak kaesang juru bicara pernikahan yang punya cita jadi presiden di belakang ada yang meli,"['rt', 'rajajuliantoni', 'foto', 'terbaik', 'selama', 'kondangan', 'kak', 'kaesang', 'juru', 'bicara', 'pernikahan', 'yang', 'punya', 'cita', 'jadi', 'presiden', 'di', 'belakang', 'ada', 'yang', 'meli']","['rt', 'rajajuliantoni', 'foto', 'baik', 'lama', 'kondangan', 'kak', 'kaesang', 'juru', 'bicara', 'nikah', 'yang', 'punya', 'cita', 'jadi', 'presiden', 'di', 'belakang', 'ada', 'yang', 'mel']","['rt', 'rajajuliantoni', 'foto', 'kondangan', 'kak', 'kaesang', 'juru', 'bicara', 'nikah', 'cita', 'presiden', 'mel']",4,1
